abs
abs_double_grad
abs_grad
accuracy
acos
acos_grad
acosh
acosh_grad
adadelta
adagrad
adagrad_dense_param_sparse_grad
adam
adam_dense_param_sparse_grad
adamax
adamw
adamw_dense_param_sparse_grad
add_position_encoding
add_position_encoding_grad
add_raw
addmm
addmm_grad
affine_channel
affine_channel_grad
affine_grid
affine_grid_grad
all_raw
allclose
alloc_float_status
allreduce
alltoall
anchor_generator
angle
angle_grad
any_raw
arg_max
arg_min
argsort
argsort_grad
as_complex
as_real
ascend_trigger
asin
asin_grad
asinh
asinh_grad
assign
assign_array
assign_pos
assign_raw
assign_sr
assign_value
atan
atan2
atan2_grad
atan_grad
atanh
atanh_grad
attention_lstm
auc
average_accumulates
barrier
batch_fc
batch_norm
batch_norm_grad
batch_norm_grad_grad
batch_norm_grad_raw
batch_norm_infer
bce_loss
bce_loss_grad
beam_search
bernoulli
bicubic_interp
bicubic_interp_grad
bicubic_interp_v2
bicubic_interp_v2_grad
bilateral_slice
bilinear_interp
bilinear_interp_grad
bilinear_interp_v2
bilinear_interp_v2_grad
bilinear_tensor_product
bilinear_tensor_product_grad
bincount
bipartite_match
bitwise_and
bitwise_not
bitwise_or
bitwise_xor
bmm
bmm_grad
box_clip
box_coder
box_decoder_and_assign
bpr_loss
bpr_loss_grad
brelu
brelu_grad
broadcast
broadcast_tensors
broadcast_tensors_grad
c_allgather
c_allreduce_max
c_allreduce_min
c_allreduce_prod
c_allreduce_sum
c_broadcast
c_concat
c_embedding
c_embedding_grad
c_identity
c_reduce_max
c_reduce_min
c_reduce_prod
c_reduce_sum
c_reducescatter
c_scatter
c_softmax_with_cross_entropy
c_split
cast
cast_grad
ceil
ceil_grad
celu
celu_grad
celu_grad_grad
center_loss
center_loss_grad
channel_shuffle
channel_shuffle_grad
check_finite_and_unscale
cholesky
cholesky_grad
cholesky_solve
cholesky_solve_grad
chunk_eval
class_center_sample
clear_float_status
clip
clip_by_norm
clip_grad
clip_sr
coalesce_tensor
collect_fpn_proposals
complex
complex_grad
concat
concat_grad
conj
conv2d
conv2d_grad
conv2d_grad_grad
conv2d_infer
conv2d_transpose
conv2d_transpose_grad
conv3d
conv3d_grad
conv3d_grad_grad
conv3d_transpose
conv3d_transpose_grad
conv_shift
conv_shift_grad
coo_values
coo_values_grad
copy
copy_sparse_coo
copy_sparse_csr
copy_sr
correlation
cos
cos_grad
cos_sim
cos_sim_grad
cosh
cosh_grad
crf_decoding
crop
crop_grad
crop_tensor
crop_tensor_grad
cross
cross_entropy
cross_entropy2
cross_entropy_grad
cross_entropy_grad2
cross_grad
csr_values
ctc_align
cudnn_lstm
cudnn_lstm_grad
cumprod
cumprod_grad
cumsum
cvm
cvm_grad
data_norm
data_norm_grad
